1000	19
0.784946	0.784946	0.784943	0.784947	0.784947	0.784944	0.78495	0.784946	0.784951	0.784943	0.784949	0.784944	0.784947	0.784947	0.784948	0.78495	0.784946	0.784948	0.784948	
0.457263	0.457266	0.457265	0.457265	0.457267	0.457262	0.457267	0.457266	0.457269	0.457263	0.457268	0.457263	0.457266	0.457265	0.457267	0.457267	0.457265	0.457265	0.457265	
0.501407	0.501408	0.501408	0.501408	0.501407	0.501406	0.501408	0.501408	0.501411	0.501405	0.501409	0.501406	0.501407	0.501407	0.501408	0.501409	0.501407	0.501408	0.501408	
0.410922	0.410923	0.410923	0.410922	0.410922	0.41092	0.410924	0.410922	0.410925	0.41092	0.410925	0.41092	0.410923	0.410923	0.410924	0.410925	0.410923	0.410922	0.410922	
0.784504	0.784503	0.7845	0.784508	0.784504	0.784503	0.784509	0.784505	0.784508	0.784502	0.784504	0.784502	0.784505	0.784505	0.784506	0.784508	0.784504	0.784504	0.784504	
0.55821	0.558213	0.558212	0.558211	0.558215	0.558211	0.558214	0.558212	0.558216	0.558211	0.558212	0.558211	0.558213	0.558213	0.558215	0.558215	0.558212	0.558213	0.558213	
0.56916	0.56916	0.569159	0.569161	0.56916	0.569159	0.569161	0.56916	0.569164	0.569158	0.56916	0.569157	0.569161	0.569161	0.569161	0.569163	0.56916	0.569161	0.569161	
0.583189	0.58319	0.583187	0.583188	0.583188	0.583185	0.583191	0.583189	0.583193	0.583185	0.583192	0.583185	0.583188	0.58319	0.583191	0.583191	0.583188	0.583188	0.583188	
0.555437	0.55544	0.555438	0.555439	0.555441	0.555436	0.555441	0.55544	0.555444	0.555436	0.555443	0.555436	0.555439	0.55544	0.555442	0.555441	0.55544	0.555437	0.555437	
0.666838	0.666842	0.666838	0.66684	0.666841	0.666834	0.66684	0.666839	0.666842	0.666836	0.666842	0.666835	0.666838	0.666839	0.666842	0.666842	0.666838	0.666837	0.666837	
0.590274	0.590275	0.590272	0.590276	0.590276	0.590269	0.590276	0.590275	0.590277	0.590272	0.590278	0.59027	0.590274	0.590275	0.590276	0.590278	0.590274	0.590275	0.590275	
0.715265	0.715266	0.715264	0.715271	0.715269	0.715261	0.715271	0.715266	0.715269	0.715264	0.71527	0.715262	0.715266	0.715269	0.715268	0.715271	0.715267	0.715266	0.715266	
0.540763	0.540764	0.540763	0.540765	0.540765	0.540761	0.540765	0.540765	0.540767	0.540759	0.540766	0.54076	0.540762	0.540763	0.540766	0.540766	0.540763	0.540762	0.540762	
0.677862	0.677862	0.677861	0.677864	0.677861	0.67786	0.677864	0.677861	0.677866	0.67786	0.677863	0.677859	0.677862	0.677863	0.677863	0.677866	0.677862	0.677862	0.677862	
0.570021	0.570021	0.570018	0.570018	0.57002	0.570019	0.570022	0.57002	0.570023	0.570021	0.57002	0.570019	0.57002	0.57002	0.570021	0.570022	0.570021	0.570022	0.570022	
0.484899	0.484901	0.4849	0.484901	0.484903	0.484901	0.484903	0.484902	0.484905	0.4849	0.484901	0.484899	0.484902	0.484902	0.484902	0.484904	0.484901	0.484902	0.484902	
0.56395	0.563952	0.563951	0.563952	0.56395	0.56395	0.563952	0.563951	0.563956	0.563949	0.563953	0.563947	0.563951	0.563952	0.563952	0.563954	0.563951	0.56395	0.56395	
0.53953	0.53953	0.539529	0.539531	0.539531	0.539527	0.539531	0.53953	0.539534	0.539525	0.539531	0.539526	0.539529	0.539529	0.539531	0.539532	0.539529	0.539527	0.539527	
0.528848	0.52885	0.528848	0.528852	0.528848	0.528848	0.528851	0.528849	0.528854	0.528846	0.528851	0.528846	0.528848	0.52885	0.528851	0.528852	0.52885	0.528847	0.528847	
0.488855	0.488857	0.488856	0.488857	0.488857	0.488855	0.488859	0.488857	0.48886	0.488853	0.488859	0.488853	0.488856	0.488857	0.488858	0.488858	0.488856	0.488855	0.488855	
0.537018	0.537019	0.537016	0.537017	0.537019	0.537015	0.53702	0.537019	0.537023	0.537014	0.53702	0.537015	0.537016	0.537019	0.53702	0.537021	0.537018	0.537016	0.537016	
0.512556	0.512555	0.512555	0.512557	0.512557	0.512554	0.512557	0.512556	0.512558	0.512552	0.512556	0.512552	0.512555	0.512555	0.512557	0.512557	0.512555	0.512553	0.512553	
0.188338	0.188338	0.188338	0.188338	0.188338	0.188337	0.188339	0.188338	0.188339	0.188337	0.18834	0.188337	0.188338	0.188338	0.188339	0.188339	0.188338	0.188338	0.188338	
0.184617	0.184618	0.184617	0.184618	0.184618	0.184616	0.184618	0.184617	0.184618	0.184617	0.184618	0.184616	0.184617	0.184618	0.184618	0.184618	0.184618	0.184617	0.184617	
0.551845	0.551846	0.551845	0.551847	0.551846	0.551843	0.551848	0.551847	0.551849	0.551842	0.551849	0.551842	0.551845	0.551846	0.551848	0.551849	0.551846	0.551844	0.551844	
0.563714	0.563716	0.563715	0.563717	0.563716	0.563712	0.563716	0.563716	0.56372	0.563711	0.563718	0.563712	0.563714	0.563716	0.563717	0.563718	0.563715	0.563713	0.563713	
0.559199	0.559203	0.559201	0.559202	0.559204	0.559201	0.559203	0.559202	0.559206	0.559199	0.559205	0.559198	0.559202	0.559203	0.559204	0.559205	0.559202	0.5592	0.5592	
0.184191	0.184192	0.184191	0.184191	0.184191	0.18419	0.184191	0.184191	0.184192	0.184191	0.184193	0.18419	0.184191	0.184192	0.184192	0.184192	0.184191	0.184191	0.184191	
0.700507	0.700504	0.700507	0.700507	0.700507	0.700506	0.70051	0.700508	0.70051	0.700506	0.700509	0.700505	0.700507	0.700508	0.70051	0.700511	0.700506	0.700507	0.700507	
0.133324	0.133324	0.133324	0.133324	0.133324	0.133323	0.133324	0.133324	0.133325	0.133323	0.133325	0.133323	0.133323	0.133324	0.133324	0.133324	0.133324	0.133323	0.133323	
0.602602	0.602602	0.602603	0.6026	0.602603	0.602601	0.602604	0.602602	0.602604	0.602602	0.602601	0.602601	0.602602	0.602601	0.602604	0.602603	0.602603	0.602605	0.602605	
0.533384	0.533387	0.533385	0.533387	0.533385	0.533383	0.533388	0.533387	0.533389	0.533382	0.533387	0.533383	0.533386	0.533387	0.533387	0.533388	0.533386	0.533384	0.533384	
0.587501	0.587501	0.5875	0.5875	0.587502	0.587499	0.587504	0.587501	0.587502	0.587502	0.587499	0.5875	0.587503	0.5875	0.587501	0.587502	0.587501	0.587504	0.587504	
0.507507	0.507509	0.507507	0.507509	0.507509	0.507508	0.507511	0.507509	0.507514	0.507507	0.507508	0.507508	0.50751	0.507509	0.507511	0.507512	0.507509	0.507511	0.507511	
0.38553	0.385531	0.385529	0.385531	0.385531	0.38553	0.385532	0.385531	0.385534	0.385529	0.385532	0.385528	0.385529	0.385531	0.385531	0.385532	0.38553	0.385529	0.385529	
0.216618	0.216618	0.216617	0.216618	0.216618	0.216616	0.216618	0.216617	0.216619	0.216616	0.216619	0.216616	0.216618	0.216618	0.216619	0.216619	0.216618	0.216617	0.216617	
0.7052	0.705201	0.705198	0.705199	0.705198	0.705199	0.705201	0.7052	0.705202	0.705197	0.7052	0.705196	0.7052	0.705199	0.705201	0.705203	0.705199	0.7052	0.7052	
0.520013	0.520014	0.520012	0.520013	0.520015	0.520012	0.520015	0.520016	0.520017	0.520012	0.520015	0.520012	0.520013	0.520014	0.520015	0.520017	0.520014	0.520014	0.520014	
0.167809	0.16781	0.167809	0.16781	0.16781	0.167808	0.167809	0.167809	0.16781	0.167809	0.16781	0.167808	0.167809	0.167809	0.16781	0.16781	0.16781	0.167809	0.167809	
0.66937	0.669367	0.669368	0.66937	0.66937	0.669368	0.669371	0.66937	0.669373	0.669367	0.669369	0.669367	0.669371	0.669369	0.669371	0.669372	0.66937	0.66937	0.66937	
0.458215	0.458214	0.458213	0.458217	0.458213	0.458213	0.458216	0.458214	0.458219	0.458212	0.458215	0.458211	0.458215	0.458215	0.458215	0.458218	0.458215	0.458215	0.458215	
0.440635	0.440635	0.440633	0.440634	0.440634	0.440633	0.440637	0.440635	0.440638	0.440632	0.440637	0.440633	0.440635	0.440636	0.440637	0.440636	0.440634	0.440634	0.440634	
0.683449	0.683452	0.683449	0.683452	0.683452	0.683452	0.683454	0.683453	0.683456	0.68345	0.683453	0.683451	0.683453	0.683452	0.683455	0.683455	0.683451	0.683454	0.683454	
0.737806	0.737807	0.737809	0.737804	0.73781	0.737807	0.737809	0.737806	0.737806	0.737808	0.73781	0.737807	0.737807	0.737807	0.737807	0.737808	0.737808	0.737804	0.737804	
0.460739	0.460738	0.460737	0.460739	0.460739	0.460736	0.460739	0.460738	0.460741	0.460735	0.460739	0.460736	0.460739	0.460738	0.46074	0.46074	0.460737	0.460737	0.460737	
0.515088	0.515087	0.515088	0.515087	0.51509	0.515088	0.51509	0.515089	0.515092	0.515087	0.515087	0.515088	0.51509	0.515088	0.51509	0.51509	0.515088	0.51509	0.51509	
0.620567	0.620568	0.620567	0.620568	0.620567	0.620564	0.620569	0.620567	0.620571	0.620564	0.62057	0.620564	0.620566	0.620568	0.620569	0.62057	0.620566	0.620566	0.620566	
0.63083	0.630831	0.630831	0.630832	0.630832	0.63083	0.630833	0.630832	0.630834	0.630831	0.630831	0.63083	0.630832	0.630831	0.630832	0.630834	0.630832	0.630834	0.630834	
0.603115	0.603114	0.603114	0.603113	0.603117	0.603114	0.603117	0.603116	0.603118	0.603114	0.603117	0.603113	0.603115	0.603114	0.603116	0.603118	0.603115	0.603116	0.603116	
0.572194	0.572196	0.572194	0.572196	0.572196	0.572193	0.572198	0.572196	0.5722	0.572193	0.572196	0.572193	0.572195	0.572196	0.572199	0.572198	0.572195	0.572194	0.572194	
0.65045	0.650447	0.650448	0.650451	0.650448	0.650446	0.650451	0.65045	0.650455	0.650445	0.65045	0.650445	0.650449	0.65045	0.650451	0.650453	0.650449	0.650448	0.650448	
0.59332	0.593321	0.593319	0.593319	0.59332	0.593316	0.593323	0.593321	0.593325	0.593316	0.593324	0.593317	0.593321	0.593321	0.593322	0.593324	0.593321	0.593318	0.593318	
0.52041	0.52041	0.520408	0.520409	0.520411	0.520405	0.520412	0.52041	0.520413	0.520407	0.520412	0.520407	0.52041	0.52041	0.520411	0.520412	0.52041	0.520408	0.520408	
0.552478	0.552478	0.552477	0.552478	0.55248	0.552475	0.55248	0.552479	0.552483	0.552475	0.552484	0.552474	0.552479	0.552479	0.552481	0.552481	0.552478	0.552477	0.552477	
0.79451	0.794511	0.79451	0.794514	0.794514	0.794512	0.794515	0.794514	0.794519	0.79451	0.79451	0.79451	0.794512	0.794514	0.794513	0.794516	0.794513	0.794511	0.794511	
0.805473	0.805474	0.805468	0.805471	0.805473	0.805469	0.805473	0.805471	0.805477	0.805469	0.80547	0.805468	0.805474	0.805473	0.805474	0.805476	0.805472	0.805472	0.805472	
0.679385	0.679388	0.679387	0.679388	0.679387	0.679382	0.679389	0.679388	0.679392	0.679384	0.679388	0.679383	0.679386	0.679388	0.679388	0.679389	0.679387	0.679385	0.679385	
0.775341	0.775337	0.775339	0.77534	0.77534	0.775338	0.775346	0.77534	0.775346	0.775339	0.775339	0.775338	0.775342	0.775341	0.775342	0.775344	0.775339	0.775341	0.775341	
0.531766	0.531766	0.531765	0.531766	0.531766	0.531762	0.531767	0.531765	0.531768	0.531763	0.531772	0.531762	0.531763	0.531766	0.531768	0.531768	0.531764	0.531764	0.531764	
0.491885	0.491886	0.491885	0.491888	0.491887	0.491882	0.491888	0.491887	0.491889	0.491884	0.491889	0.491883	0.491884	0.491887	0.491887	0.491888	0.491886	0.491885	0.491885	
0.316854	0.316855	0.316855	0.316855	0.316855	0.316853	0.316856	0.316855	0.316857	0.316854	0.316857	0.316854	0.316854	0.316855	0.316856	0.316856	0.316855	0.316854	0.316854	
0.280821	0.280822	0.280821	0.280822	0.280822	0.280819	0.280822	0.280822	0.280823	0.280821	0.280824	0.28082	0.280821	0.280821	0.280823	0.280823	0.280821	0.280821	0.280821	
0.860815	0.860811	0.860814	0.860813	0.860813	0.860813	0.86082	0.860813	0.860818	0.860815	0.860817	0.860813	0.860818	0.860813	0.860816	0.860814	0.860817	0.860818	0.860818	
0.494306	0.494306	0.494305	0.494304	0.494304	0.494303	0.494307	0.494306	0.494308	0.494303	0.49431	0.494302	0.494304	0.494305	0.494308	0.494308	0.494305	0.494304	0.494304	
0.857558	0.857557	0.857558	0.857559	0.857561	0.857558	0.857562	0.857558	0.857563	0.857558	0.857561	0.857557	0.85756	0.85756	0.857561	0.857566	0.857559	0.857558	0.857558	
0.551965	0.551967	0.551966	0.551965	0.551965	0.551965	0.551968	0.551967	0.55197	0.551963	0.551971	0.551964	0.551966	0.551966	0.551969	0.551969	0.551966	0.551965	0.551965	
0.477852	0.477853	0.477853	0.477852	0.477855	0.477851	0.477855	0.477855	0.477856	0.477851	0.477857	0.47785	0.477852	0.477853	0.477855	0.477856	0.477853	0.477851	0.477851	
0.220842	0.220843	0.220842	0.220843	0.220843	0.220842	0.220843	0.220843	0.220844	0.220842	0.220845	0.220842	0.220843	0.220843	0.220844	0.220844	0.220843	0.220843	0.220843	
0.603169	0.603173	0.603173	0.603172	0.603171	0.603169	0.603174	0.603172	0.603176	0.603169	0.603175	0.603169	0.603171	0.603172	0.603175	0.603175	0.603171	0.60317	0.60317	
0.745293	0.745295	0.745293	0.745296	0.745294	0.745292	0.745298	0.745296	0.745297	0.745294	0.745295	0.745293	0.745293	0.745295	0.745297	0.745297	0.745294	0.745297	0.745297	
0.267439	0.267439	0.267439	0.267439	0.267439	0.267437	0.267439	0.26744	0.267441	0.267438	0.267441	0.267437	0.267439	0.267439	0.267439	0.267441	0.267439	0.267438	0.267438	
0.218549	0.21855	0.218549	0.21855	0.21855	0.218548	0.21855	0.218549	0.218552	0.218549	0.218551	0.218549	0.218549	0.21855	0.21855	0.218551	0.21855	0.218549	0.218549	
0.774137	0.774141	0.774135	0.774138	0.774139	0.774134	0.774139	0.774138	0.774142	0.774136	0.77414	0.774134	0.774137	0.774139	0.774141	0.774143	0.774138	0.774138	0.774138	
0.735745	0.73575	0.735746	0.735748	0.735749	0.735744	0.73575	0.735748	0.73575	0.735746	0.735747	0.735743	0.735748	0.735748	0.735748	0.735751	0.735746	0.735748	0.735748	
0.663957	0.663955	0.663957	0.663958	0.663959	0.663953	0.663959	0.663958	0.663962	0.663953	0.663957	0.663954	0.663957	0.663958	0.663958	0.663959	0.663956	0.663955	0.663955	
0.743066	0.743067	0.743061	0.743064	0.743067	0.743063	0.743067	0.743066	0.743069	0.743063	0.743068	0.743062	0.743065	0.743066	0.743068	0.743069	0.743065	0.743062	0.743062	
0.712848	0.712848	0.712846	0.712851	0.712848	0.712846	0.712851	0.712848	0.712855	0.712844	0.712849	0.712846	0.712849	0.71285	0.712852	0.712852	0.712849	0.712847	0.712847	
0.488048	0.48805	0.488047	0.48805	0.488051	0.488048	0.488051	0.48805	0.488054	0.488048	0.48805	0.488046	0.488048	0.488049	0.488052	0.488052	0.488049	0.488049	0.488049	
0.232336	0.232337	0.232336	0.232337	0.232337	0.232335	0.232338	0.232337	0.232338	0.232336	0.232338	0.232334	0.232336	0.232337	0.232338	0.232338	0.232336	0.232336	0.232336	
0.521507	0.521507	0.521506	0.521509	0.521509	0.521506	0.521509	0.521506	0.521511	0.521505	0.521508	0.521505	0.521508	0.521508	0.521509	0.52151	0.521507	0.521507	0.521507	
0.503811	0.503814	0.503811	0.503812	0.503814	0.503809	0.503815	0.503812	0.503817	0.503811	0.50381	0.50381	0.503812	0.503813	0.503815	0.503815	0.503813	0.503812	0.503812	
0.520452	0.520454	0.520452	0.520452	0.520454	0.52045	0.520455	0.520453	0.520456	0.52045	0.520454	0.52045	0.520452	0.520453	0.520455	0.520455	0.520452	0.520453	0.520453	
0.676869	0.676868	0.676866	0.67687	0.676868	0.676867	0.676871	0.676869	0.676873	0.676866	0.676864	0.676866	0.676868	0.676868	0.676871	0.676872	0.676867	0.676869	0.676869	
0.360207	0.360207	0.360206	0.360207	0.360209	0.360206	0.360208	0.360206	0.36021	0.360206	0.360208	0.360204	0.360206	0.360207	0.360209	0.360209	0.360207	0.360206	0.360206	
0.670947	0.67095	0.670947	0.670948	0.670949	0.670945	0.670951	0.670949	0.670955	0.670945	0.670949	0.670945	0.670948	0.67095	0.67095	0.670951	0.670948	0.670947	0.670947	
0.46734	0.467341	0.467338	0.467342	0.467341	0.467337	0.467342	0.46734	0.467344	0.467338	0.467341	0.467338	0.467341	0.467341	0.467343	0.467343	0.467339	0.467339	0.467339	
0.53703	0.537032	0.537028	0.537033	0.53703	0.537029	0.537033	0.537032	0.537034	0.537029	0.537036	0.537028	0.53703	0.537032	0.537033	0.537034	0.537031	0.53703	0.53703	
0.701968	0.701973	0.701968	0.701972	0.701971	0.70197	0.701973	0.701971	0.701976	0.701967	0.70197	0.701966	0.701969	0.70197	0.701972	0.701974	0.70197	0.701969	0.701969	
0.728011	0.728014	0.728011	0.72801	0.728013	0.728011	0.728014	0.728013	0.728016	0.728011	0.728013	0.728011	0.728014	0.728011	0.728015	0.728016	0.728012	0.728011	0.728011	
0.591487	0.591488	0.591489	0.591486	0.591489	0.591486	0.59149	0.591488	0.591491	0.591484	0.59149	0.591485	0.591488	0.591488	0.591489	0.59149	0.591487	0.591486	0.591486	
0.570588	0.570591	0.570591	0.57059	0.570592	0.570587	0.570592	0.570591	0.570594	0.570587	0.570594	0.570587	0.570589	0.57059	0.570592	0.570592	0.57059	0.570589	0.570589	
0.554821	0.554824	0.554823	0.554824	0.554822	0.55482	0.554825	0.554823	0.554826	0.554819	0.554827	0.554821	0.554822	0.554823	0.554823	0.554824	0.554823	0.554821	0.554821	
0.722722	0.722723	0.722721	0.722723	0.722724	0.722722	0.722724	0.722722	0.722727	0.72272	0.722723	0.722718	0.722721	0.722722	0.722725	0.722726	0.722721	0.722724	0.722724	
0.600012	0.600013	0.600014	0.600012	0.600012	0.600012	0.600015	0.600013	0.600018	0.600009	0.600016	0.600009	0.600014	0.600014	0.600014	0.600015	0.600013	0.600011	0.600011	
0.543225	0.543225	0.543225	0.543224	0.543226	0.543223	0.543227	0.543225	0.543228	0.543222	0.543229	0.543222	0.543224	0.543224	0.543227	0.543227	0.543225	0.543224	0.543224	
0.590332	0.590335	0.590334	0.590335	0.590334	0.59033	0.590336	0.590335	0.590339	0.59033	0.590339	0.590332	0.590333	0.590333	0.590335	0.590336	0.590334	0.590333	0.590333	
0.577544	0.577545	0.577546	0.577545	0.577547	0.577543	0.577547	0.577545	0.577549	0.577543	0.577551	0.577542	0.577543	0.577545	0.577547	0.577547	0.577544	0.577543	0.577543	
0.672226	0.672229	0.672225	0.672229	0.672227	0.672224	0.672229	0.672228	0.672232	0.672225	0.672232	0.672224	0.672227	0.672228	0.672229	0.67223	0.672227	0.672227	0.672227	
0.727448	0.727451	0.727448	0.72745	0.727452	0.727449	0.727452	0.727451	0.727454	0.727446	0.727452	0.727447	0.72745	0.72745	0.727452	0.727453	0.72745	0.727453	0.727453	
0.621647	0.62165	0.621647	0.621648	0.62165	0.621648	0.62165	0.621651	0.621653	0.621648	0.62165	0.621645	0.621647	0.621649	0.621652	0.621654	0.621649	0.621649	0.621649	
0.517861	0.517863	0.517863	0.517863	0.517864	0.51786	0.517864	0.517863	0.517866	0.51786	0.517862	0.51786	0.517861	0.517863	0.517865	0.517865	0.517862	0.517862	0.517862	
0.778838	0.778844	0.778838	0.778841	0.778841	0.778839	0.778844	0.778843	0.778844	0.778838	0.778843	0.778834	0.778838	0.778841	0.778846	0.778847	0.778841	0.778837	0.778837	
0.396977	0.396977	0.396975	0.396977	0.396976	0.396975	0.396978	0.396978	0.396981	0.396976	0.396979	0.396976	0.396976	0.396978	0.396977	0.39698	0.396977	0.396976	0.396976	
0.765682	0.765684	0.765683	0.765687	0.765687	0.765684	0.765687	0.765686	0.765688	0.765685	0.765688	0.765681	0.765685	0.765685	0.765689	0.76569	0.765686	0.765685	0.765685	
0.444641	0.444643	0.444642	0.444644	0.444642	0.444639	0.444644	0.444643	0.444645	0.44464	0.444644	0.444639	0.444643	0.444643	0.444644	0.444644	0.444642	0.444642	0.444642	
0.364506	0.364507	0.364505	0.364507	0.364505	0.364503	0.364508	0.364507	0.364508	0.364505	0.364508	0.364504	0.364507	0.364507	0.364507	0.364508	0.364506	0.364506	0.364506	
0.550666	0.550669	0.550667	0.550669	0.55067	0.550667	0.550669	0.55067	0.550672	0.550667	0.550669	0.550664	0.550668	0.550669	0.550671	0.550672	0.550668	0.550668	0.550668	
0.705478	0.70548	0.705475	0.705477	0.705479	0.705477	0.70548	0.705478	0.705482	0.705474	0.70548	0.705474	0.705478	0.705478	0.705481	0.705482	0.705478	0.705477	0.705477	
0.567687	0.567686	0.567686	0.567688	0.567688	0.567685	0.567688	0.567686	0.56769	0.567684	0.567686	0.567683	0.567685	0.567686	0.567688	0.567689	0.567686	0.567686	0.567686	
0.595952	0.595951	0.595949	0.595951	0.59595	0.59595	0.595952	0.595951	0.595954	0.59595	0.595948	0.595949	0.595949	0.59595	0.595954	0.595955	0.595951	0.595951	0.595951	
0.651129	0.651131	0.65113	0.651133	0.651132	0.651128	0.651133	0.65113	0.651135	0.651128	0.65113	0.651126	0.651131	0.651131	0.651133	0.651134	0.65113	0.651129	0.651129	
0.794945	0.794947	0.794941	0.794944	0.794946	0.794942	0.794948	0.794945	0.794949	0.794942	0.794945	0.79494	0.794945	0.794946	0.794949	0.794949	0.794944	0.794948	0.794948	
0.744175	0.744175	0.744171	0.744176	0.744175	0.744169	0.744177	0.744173	0.744179	0.74417	0.744177	0.74417	0.744175	0.744176	0.744176	0.744178	0.744174	0.744172	0.744172	
0.660775	0.660778	0.660774	0.660774	0.660774	0.66077	0.660777	0.660774	0.66078	0.660772	0.660775	0.660771	0.660774	0.660776	0.660777	0.660778	0.660774	0.660773	0.660773	
0.806917	0.806917	0.806912	0.806916	0.806916	0.806911	0.80692	0.806915	0.80692	0.806912	0.806915	0.806908	0.806913	0.806919	0.80692	0.806919	0.806915	0.806911	0.806911	
0.74816	0.748163	0.748156	0.748162	0.748161	0.748156	0.748163	0.74816	0.748164	0.748157	0.748158	0.748153	0.748157	0.748162	0.748163	0.748164	0.748161	0.748155	0.748155	
0.781338	0.781338	0.781332	0.781336	0.781338	0.781332	0.781344	0.781337	0.78134	0.781334	0.781335	0.78133	0.781336	0.781339	0.78134	0.78134	0.781336	0.781337	0.781337	
0.565171	0.56517	0.565171	0.56517	0.56517	0.565167	0.565172	0.56517	0.565174	0.565167	0.565172	0.565168	0.56517	0.565171	0.565171	0.565172	0.56517	0.565168	0.565168	
0.616292	0.616294	0.616292	0.616295	0.616293	0.616292	0.616295	0.616295	0.616296	0.616291	0.616292	0.61629	0.616293	0.616293	0.616296	0.616297	0.616293	0.616293	0.616293	
0.530392	0.530391	0.530389	0.530391	0.530392	0.530389	0.530393	0.530392	0.530395	0.530388	0.530396	0.530388	0.530392	0.530391	0.530393	0.530393	0.530391	0.53039	0.53039	
0.572367	0.572367	0.572365	0.572368	0.572366	0.572364	0.572368	0.572366	0.572371	0.572362	0.572367	0.572362	0.572366	0.572366	0.572367	0.572368	0.572366	0.572365	0.572365	
0.575546	0.575547	0.575544	0.575544	0.575546	0.575544	0.575548	0.575546	0.57555	0.575543	0.575549	0.575543	0.575546	0.575546	0.575547	0.575548	0.575546	0.575545	0.575545	
0.566975	0.566979	0.566977	0.566979	0.566979	0.566978	0.56698	0.56698	0.566982	0.566977	0.566977	0.566975	0.566978	0.566979	0.566982	0.566982	0.566979	0.566979	0.566979	
0.264915	0.264916	0.264915	0.264916	0.264916	0.264914	0.264917	0.264916	0.264918	0.264915	0.264917	0.264913	0.264915	0.264916	0.264916	0.264917	0.264915	0.264915	0.264915	
0.550037	0.550038	0.550035	0.550038	0.550037	0.550035	0.550039	0.550037	0.550041	0.550034	0.55004	0.550034	0.550037	0.550038	0.550039	0.550039	0.550037	0.550036	0.550036	
